peakChr,peakStart,peakEnd,peakLength,peakStrand,name,score,annotation,geneChr,geneStart,geneEnd,geneLength,geneStrand,geneId,transcriptId,distanceToTSS
chr5,176074514,176074747,234,*,NA,0,Promoter (<=1kb),5,176074388,176086059,11672,1,26262,uc003mew.3,126
chr5,176074514,176074747,234,*,NA,0,Promoter (<=1kb),5,176074388,176086059,11672,1,26262,uc003mew.3,126
chr5,176236910,176237233,324,*,NA,0,Promoter (<=1kb),5,176237560,176298002,60443,1,90249,uc003mex.1,-327
chr5,176236910,176237233,324,*,NA,0,Promoter (<=1kb),5,176237560,176298002,60443,1,90249,uc003mex.1,-327
chr5,176236910,176237233,324,*,NA,0,Promoter (<=1kb),5,176237560,176298002,60443,1,90249,uc003mex.1,-327
chr5,176236910,176237233,324,*,NA,0,Promoter (<=1kb),5,176237560,176298002,60443,1,90249,uc003mex.1,-327
chr5,176236910,176237233,324,*,NA,0,Promoter (<=1kb),5,176237560,176298002,60443,1,90249,uc003mex.1,-327
chr5,176236910,176237233,324,*,NA,0,Promoter (<=1kb),5,176237560,176298002,60443,1,90249,uc003mex.1,-327
chr5,176237756,176237971,216,*,NA,0,Promoter (<=1kb),5,176237560,176307899,70340,1,90249,uc003mey.3,196
chr5,176433093,176433416,324,*,NA,0,Promoter (<=1kb),5,176332006,176433443,101438,2,51720,uc021yil.1,27
chr5,176433093,176433416,324,*,NA,0,Promoter (<=1kb),5,176332006,176433443,101438,2,51720,uc021yil.1,27
chr5,176449769,176450082,314,*,NA,0,Promoter (<=1kb),5,176449697,176508190,58494,1,23567,uc011dft.1,72
chr5,176513949,176514272,324,*,NA,0,Promoter (<=1kb),5,176513921,176525126,11206,1,2264,uc011dfu.2,28
chr5,176513949,176514272,324,*,NA,0,Promoter (<=1kb),5,176513921,176525126,11206,1,2264,uc011dfu.2,28
chr5,176559134,176559275,142,*,NA,0,Promoter (<=1kb),5,176560080,176631293,71214,1,64324,uc003mfp.2,-805
chr5,176559134,176559275,142,*,NA,0,Promoter (<=1kb),5,176560080,176631293,71214,1,64324,uc003mfp.2,-805
chr5,176559134,176559275,142,*,NA,0,Promoter (<=1kb),5,176560080,176631293,71214,1,64324,uc003mfp.2,-805
chr5,176560401,176560724,324,*,NA,0,Promoter (<=1kb),5,176560833,176563332,2500,1,64324,uc003mfq.3,-109
chr5,176561326,176561610,285,*,NA,0,Promoter (<=1kb),5,176562088,176707835,145748,1,64324,uc003mfs.1,-478
chr5,176739054,176739279,226,*,NA,0,Promoter (<=1kb),5,176732501,176739292,6792,2,83463,uc010jkk.2,13
chr5,176739663,176739986,324,*,NA,0,Promoter (<=1kb),5,176734206,176739292,5087,2,83463,uc003mgb.2,-371
chr5,176793802,176794057,256,*,NA,0,Promoter (<=1kb),5,176793892,176796076,2185,1,10636,uc003mgg.1,0
chr5,176793802,176794057,256,*,NA,0,Promoter (<=1kb),5,176793892,176796076,2185,1,10636,uc003mgg.1,0
chr5,176853737,176854041,305,*,NA,0,Promoter (<=1kb),5,176853687,176869850,16164,1,2870,uc021yiu.1,50
chr5,176853737,176854041,305,*,NA,0,Promoter (<=1kb),5,176853687,176869850,16164,1,2870,uc021yiu.1,50
chr5,176873708,176874031,324,*,NA,0,Promoter (<=1kb),5,176873796,176883287,9492,1,80758,uc003mgu.2,0
chr5,176899991,176900314,324,*,NA,0,Promoter (<=1kb),5,176883614,176899871,16258,2,1627,uc003mgx.2,-120
chr5,176924062,176924133,72,*,NA,0,Promoter (<=1kb),5,176910395,176924602,14208,2,9260,uc003mhb.1,469
chr5,176924062,176924133,72,*,NA,0,Promoter (<=1kb),5,176910395,176924602,14208,2,9260,uc003mhb.1,469
chr5,176925019,176925342,324,*,NA,0,Promoter (<=1kb),5,176916772,176924602,7831,2,9260,uc003mhg.1,-417
chr5,177027151,177027295,145,*,NA,0,Promoter (<=1kb),5,177027119,177037346,10228,1,11285,uc003mhy.3,32
chr5,177027177,177027412,236,*,NA,0,Promoter (<=1kb),5,177027119,177037346,10228,1,11285,uc003mhy.3,58
chr5,177027177,177027412,236,*,NA,0,Promoter (<=1kb),5,177027119,177037346,10228,1,11285,uc003mhy.3,58
chr5,177558080,177558228,149,*,NA,0,Promoter (<=1kb),5,177558028,177575479,17452,1,64777,uc003mio.3,52
chr5,177558145,177558228,84,*,NA,0,Promoter (<=1kb),5,177558028,177575479,17452,1,64777,uc003mio.3,117
chr5,177631549,177631818,270,*,NA,0,Promoter (<=1kb),5,177631534,177638184,6651,1,3182,uc003mix.3,15
chr5,177631549,177631818,270,*,NA,0,Promoter (<=1kb),5,177631534,177638184,6651,1,3182,uc003mix.3,15
chr5,177632029,177632352,324,*,NA,0,Promoter (<=1kb),5,177631534,177638184,6651,1,3182,uc003mix.3,495
chr5,177632029,177632352,324,*,NA,0,Promoter (<=1kb),5,177631534,177638184,6651,1,3182,uc003mix.3,495
chr5,177632029,177632352,324,*,NA,0,Promoter (<=1kb),5,177631534,177638184,6651,1,3182,uc003mix.3,495
chr5,177632029,177632352,324,*,NA,0,Promoter (<=1kb),5,177631534,177638184,6651,1,3182,uc003mix.3,495
chr5,177659369,177659692,324,*,NA,0,Promoter (<=1kb),5,177635540,177659792,24253,2,85007,uc003mjc.3,100
chr5,178053619,178053942,324,*,NA,0,Promoter (<=1kb),5,178029665,178054054,24390,2,57396,uc003mjf.1,112
chr5,178053619,178053942,324,*,NA,0,Promoter (<=1kb),5,178029665,178054054,24390,2,57396,uc003mjf.1,112
chr5,178157542,178157640,99,*,NA,0,Promoter (<=1kb),5,178138522,178157703,19182,2,6940,uc003mjj.3,63
chr5,178323181,178323332,152,*,NA,0,Promoter (<=1kb),5,178322916,178360210,37295,1,80108,uc003mjn.1,265
chr5,178450873,178451115,243,*,NA,0,Promoter (<=1kb),5,178450776,178461388,10613,1,345462,uc003mjt.4,97
chr5,178450873,178451115,243,*,NA,0,Promoter (<=1kb),5,178450776,178461388,10613,1,345462,uc003mjt.4,97
chr5,179050381,179050606,226,*,NA,0,Promoter (<=1kb),5,179041179,179050711,9533,2,3187,uc003mkf.5,105
chr5,179050381,179050606,226,*,NA,0,Promoter (<=1kb),5,179041179,179050711,9533,2,3187,uc003mkf.5,105
chr5,179125419,179125615,197,*,NA,0,Promoter (<=1kb),5,179125428,179158639,33212,1,821,uc011dgp.2,0
chr5,179125419,179125615,197,*,NA,0,Promoter (<=1kb),5,179125428,179158639,33212,1,821,uc011dgp.2,0
chr5,179159934,179160257,324,*,NA,0,Promoter (<=1kb),5,179159851,179223512,63662,1,9794,uc003mkn.1,83
chr5,179160180,179160503,324,*,NA,0,Promoter (<=1kb),5,179159851,179223512,63662,1,9794,uc003mkn.1,329
chr5,179160180,179160503,324,*,NA,0,Promoter (<=1kb),5,179159851,179223512,63662,1,9794,uc003mkn.1,329
chr5,179160180,179160503,324,*,NA,0,Promoter (<=1kb),5,179159851,179223512,63662,1,9794,uc003mkn.1,329
chr5,179228817,179228917,101,*,NA,0,Promoter (<=1kb),5,179224598,179228969,4372,2,11282,uc003mkq.3,52
chr5,179228817,179228917,101,*,NA,0,Promoter (<=1kb),5,179224598,179228969,4372,2,11282,uc003mkq.3,52
chr5,179228817,179228917,101,*,NA,0,Promoter (<=1kb),5,179224598,179228969,4372,2,11282,uc003mkq.3,52
chr5,179229493,179229746,254,*,NA,0,Promoter (<=1kb),5,179224598,179229875,5278,2,11282,uc003mkr.3,129
chr5,179229493,179229746,254,*,NA,0,Promoter (<=1kb),5,179224598,179229875,5278,2,11282,uc003mkr.3,129
chr5,179233782,179233877,96,*,NA,0,Promoter (<=1kb),5,179224598,179233952,9355,2,11282,uc003mks.3,75
chr5,179234051,179234105,55,*,NA,0,Promoter (<=1kb),5,179234003,179265077,31075,1,8878,uc011dgs.2,48
chr5,179234051,179234105,55,*,NA,0,Promoter (<=1kb),5,179234003,179265077,31075,1,8878,uc011dgs.2,48
chr5,179235169,179235171,3,*,NA,0,Promoter (<=1kb),5,179234324,179240598,6275,1,8878,uc003mkt.1,845
chr5,179235169,179235171,3,*,NA,0,Promoter (<=1kb),5,179234324,179240598,6275,1,8878,uc003mkt.1,845
chr5,179247996,179248319,324,*,NA,0,Promoter (<=1kb),5,179247842,179265077,17236,1,8878,uc003mkw.4,154
chr5,179248195,179248518,324,*,NA,0,Promoter (<=1kb),5,179247842,179265077,17236,1,8878,uc003mkw.4,353
chr5,179248195,179248518,324,*,NA,0,Promoter (<=1kb),5,179247842,179265077,17236,1,8878,uc003mkw.4,353
chr5,179248645,179248810,166,*,NA,0,Promoter (<=1kb),5,179249485,179265077,15593,1,8878,uc003mkx.3,-675
chr5,179286181,179286375,195,*,NA,0,Promoter (<=1kb),5,179264266,179285840,21575,2,51149,uc003mlc.3,-341
chr5,179286181,179286375,195,*,NA,0,Promoter (<=1kb),5,179264266,179285840,21575,2,51149,uc003mlc.3,-341
chr5,179334813,179334881,69,*,NA,0,Promoter (<=1kb),5,179289071,179334856,45786,2,23061,uc003mlh.3,0
chr5,179636093,179636135,43,*,NA,0,Promoter (<=1kb),5,179527795,179636130,108336,2,255426,uc003mlr.3,0
chr5,179636093,179636135,43,*,NA,0,Promoter (<=1kb),5,179527795,179636130,108336,2,255426,uc003mlr.3,0
chr5,179780587,179780825,239,*,NA,0,Promoter (<=1kb),5,179727700,179780315,52616,2,9945,uc003mlw.1,-272
chr5,179780587,179780825,239,*,NA,0,Promoter (<=1kb),5,179727700,179780315,52616,2,9945,uc003mlw.1,-272
chr5,179921725,179922048,324,*,NA,0,Promoter (<=1kb),5,179921575,180005353,83779,1,57472,uc010jle.3,150
chr5,180075818,180076103,286,*,NA,0,Promoter (<=1kb),5,180028506,180076624,48119,2,2324,uc003mlz.4,521
chr5,180229640,180229829,190,*,NA,0,Promoter (<=1kb),5,180217541,180230048,12508,2,4245,uc003mmg.4,219
chr5,180229640,180229829,190,*,NA,0,Promoter (<=1kb),5,180217541,180230048,12508,2,4245,uc003mmg.4,219
chr5,180237288,180237476,189,*,NA,0,Promoter (<=1kb),5,180217541,180237137,19597,2,4245,uc010jlh.3,-151
chr5,180237288,180237476,189,*,NA,0,Promoter (<=1kb),5,180217541,180237137,19597,2,4245,uc010jlh.3,-151
chr5,180237654,180237977,324,*,NA,0,Promoter (<=1kb),5,180217541,180237137,19597,2,4245,uc010jlh.3,-517
chr5,180631523,180631846,324,*,NA,0,Promoter (<=1kb),5,180620924,180631340,10417,2,81786,uc003mmy.1,-183
chr5,180631523,180631846,324,*,NA,0,Promoter (<=1kb),5,180620924,180631340,10417,2,81786,uc003mmy.1,-183
chr5,180633124,180633253,130,*,NA,0,Promoter (<=1kb),5,180630120,180632177,2058,2,81786,uc003mna.2,-947
chr5,180633124,180633253,130,*,NA,0,Promoter (<=1kb),5,180630120,180632177,2058,2,81786,uc003mna.2,-947
chr5,180633124,180633253,130,*,NA,0,Promoter (<=1kb),5,180630120,180632177,2058,2,81786,uc003mna.2,-947
chr5,180649562,180649763,202,*,NA,0,Promoter (<=1kb),5,180649566,180649633,68,2,100616342,uc021ykh.1,0
chr5,180649562,180649763,202,*,NA,0,Promoter (<=1kb),5,180649566,180649633,68,2,100616342,uc021ykh.1,0
chr5,180649562,180649763,202,*,NA,0,Promoter (<=1kb),5,180649566,180649633,68,2,100616342,uc021ykh.1,0
chr5,180670612,180670778,167,*,NA,0,Promoter (<=1kb),5,180666038,180670904,4867,2,10399,uc010jls.3,126
chr5,180670612,180670778,167,*,NA,0,Promoter (<=1kb),5,180666038,180670904,4867,2,10399,uc010jls.3,126
chr5,180671135,180671167,33,*,NA,0,Promoter (<=1kb),5,180666873,180670906,4034,2,10399,uc011dhl.2,-229
chr5,180688741,180689064,324,*,NA,0,Promoter (<=1kb),5,180688213,180699308,11096,1,100507602,uc003mnq.4,528
chr5,180688741,180689064,324,*,NA,0,Promoter (<=1kb),5,180688213,180699308,11096,1,100507602,uc003mnq.4,528
chr6,291947,291963,17,*,NA,0,Promoter (<=1kb),6,292101,350227,58127,1,56940,uc011dhn.1,-138
chr6,291947,291963,17,*,NA,0,Promoter (<=1kb),6,292101,350227,58127,1,56940,uc011dhn.1,-138
chr6,292095,292270,176,*,NA,0,Promoter (<=1kb),6,292101,350227,58127,1,56940,uc011dhn.1,0
chr6,292095,292270,176,*,NA,0,Promoter (<=1kb),6,292101,350227,58127,1,56940,uc011dhn.1,0
chr6,292095,292270,176,*,NA,0,Promoter (<=1kb),6,292101,350227,58127,1,56940,uc011dhn.1,0
chr6,292095,292270,176,*,NA,0,Promoter (<=1kb),6,292101,350227,58127,1,56940,uc011dhn.1,0
chr6,1311871,1312049,179,*,NA,0,Promoter (<=1kb),6,1312675,1314993,2319,1,94234,uc003mtl.4,-626
chr6,1313019,1313342,324,*,NA,0,Promoter (<=1kb),6,1312675,1314993,2319,1,94234,uc003mtl.4,344
chr6,1313019,1313342,324,*,NA,0,Promoter (<=1kb),6,1312675,1314993,2319,1,94234,uc003mtl.4,344
chr6,1313019,1313342,324,*,NA,0,Promoter (<=1kb),6,1312675,1314993,2319,1,94234,uc003mtl.4,344
chr6,1390922,1391245,324,*,NA,0,Promoter (<=1kb),6,1390069,1395832,5764,1,2295,uc003mtm.3,853
chr6,1609880,1609959,80,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,-722
chr6,1609880,1609959,80,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,-722
chr6,1609880,1609959,80,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,-722
chr6,1609880,1609959,80,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,-722
chr6,1610796,1610923,128,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,115
chr6,1611334,1611657,324,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,653
chr6,1611334,1611657,324,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,653
chr6,1611334,1611657,324,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,653
chr6,1611533,1611856,324,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,852
chr6,1611533,1611856,324,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,852
chr6,1611533,1611856,324,*,NA,0,Promoter (<=1kb),6,1610681,1614129,3449,1,2296,uc003mtp.3,852
chr6,2245518,2245821,304,*,NA,0,Promoter (<=1kb),6,1624035,2245868,621834,2,2762,uc003mtq.3,47
chr6,2246209,2246309,101,*,NA,0,Promoter (<=1kb),6,2245987,2413825,167839,1,100508120,uc031sml.1,222
chr6,2246209,2246309,101,*,NA,0,Promoter (<=1kb),6,2245987,2413825,167839,1,100508120,uc031sml.1,222
chr6,2634493,2634677,185,*,NA,0,Promoter (<=1kb),6,2622972,2635298,12327,2,154386,uc003mtw.2,621
chr6,2765724,2766031,308,*,NA,0,Promoter (<=1kb),6,2765666,2785979,20314,1,56897,uc003mua.3,58
chr6,2765724,2766031,308,*,NA,0,Promoter (<=1kb),6,2765666,2785979,20314,1,56897,uc003mua.3,58
chr6,2765724,2766031,308,*,NA,0,Promoter (<=1kb),6,2765666,2785979,20314,1,56897,uc003mua.3,58
chr6,2765916,2766239,324,*,NA,0,Promoter (<=1kb),6,2765666,2785979,20314,1,56897,uc003mua.3,250
chr6,2903502,2903712,211,*,NA,0,Promoter (<=1kb),6,2887500,2903546,16047,2,5272,uc003mug.4,0
chr6,2971279,2971602,324,*,NA,0,Promoter (<=1kb),6,2948393,2971282,22890,2,5269,uc031smn.1,0
chr6,2971279,2971602,324,*,NA,0,Promoter (<=1kb),6,2948393,2971282,22890,2,5269,uc031smn.1,0
chr6,3064078,3064401,324,*,NA,0,Promoter (<=1kb),6,3064122,3115421,51300,1,8737,uc003muv.4,0
chr6,3118630,3118722,93,*,NA,0,Promoter (<=1kb),6,3118926,3153432,34507,1,670,uc003muy.3,-204
chr6,3118630,3118722,93,*,NA,0,Promoter (<=1kb),6,3118926,3153432,34507,1,670,uc003muy.3,-204
chr6,3118630,3118722,93,*,NA,0,Promoter (<=1kb),6,3118926,3153432,34507,1,670,uc003muy.3,-204
chr6,3118630,3118722,93,*,NA,0,Promoter (<=1kb),6,3118926,3153432,34507,1,670,uc003muy.3,-204
chr6,3227546,3227869,324,*,NA,0,Promoter (<=1kb),6,3224495,3227968,3474,2,347733,uc003mvg.3,99
chr6,3259239,3259562,324,*,NA,0,Promoter (<=1kb),6,3259162,3268300,9139,1,389362,uc010jnm.1,77
chr6,3259239,3259562,324,*,NA,0,Promoter (<=1kb),6,3259162,3268300,9139,1,389362,uc010jnm.1,77
chr6,3456404,3456727,324,*,NA,0,Promoter (<=1kb),6,3269207,3456793,187587,2,63027,uc003mvm.3,66
chr6,3456404,3456727,324,*,NA,0,Promoter (<=1kb),6,3269207,3456793,187587,2,63027,uc003mvm.3,66
chr6,3457525,3457848,324,*,NA,0,Promoter (<=1kb),6,3323558,3456793,133236,2,63027,uc010jno.2,-732
chr6,3457525,3457848,324,*,NA,0,Promoter (<=1kb),6,3323558,3456793,133236,2,63027,uc010jno.2,-732
chr6,3751541,3751864,324,*,NA,0,Promoter (<=1kb),6,3722836,3752246,29411,2,221749,uc003mvt.2,382
chr6,3751541,3751864,324,*,NA,0,Promoter (<=1kb),6,3722836,3752246,29411,2,221749,uc003mvt.2,382
chr6,3751932,3752240,309,*,NA,0,Promoter (<=1kb),6,3722836,3752246,29411,2,221749,uc003mvt.2,6
chr6,3751932,3752240,309,*,NA,0,Promoter (<=1kb),6,3722836,3752246,29411,2,221749,uc003mvt.2,6
chr6,4021704,4021958,255,*,NA,0,Promoter (<=1kb),6,4021927,4061381,39455,1,8899,uc011dhv.1,0
chr6,4022045,4022155,111,*,NA,0,Promoter (<=1kb),6,4021927,4061381,39455,1,8899,uc011dhv.1,118
chr6,4022045,4022155,111,*,NA,0,Promoter (<=1kb),6,4021927,4061381,39455,1,8899,uc011dhv.1,118
chr6,4022045,4022155,111,*,NA,0,Promoter (<=1kb),6,4021927,4061381,39455,1,8899,uc011dhv.1,118
chr6,4135521,4135780,260,*,NA,0,Promoter (<=1kb),6,4115927,4135702,19776,2,10455,uc021yku.1,0
chr6,4135521,4135780,260,*,NA,0,Promoter (<=1kb),6,4115927,4135702,19776,2,10455,uc021yku.1,0
chr6,4776003,4776326,324,*,NA,0,Promoter (<=1kb),6,4776680,4955778,179099,1,9425,uc003mwj.3,-354
chr6,4776003,4776326,324,*,NA,0,Promoter (<=1kb),6,4776680,4955778,179099,1,9425,uc003mwj.3,-354
chr6,4776003,4776326,324,*,NA,0,Promoter (<=1kb),6,4776680,4955778,179099,1,9425,uc003mwj.3,-354
chr6,5084577,5084900,324,*,NA,0,Promoter (<=1kb),6,5085720,5087455,1736,1,648791,uc011dia.1,-820
chr6,5085508,5085510,3,*,NA,0,Promoter (<=1kb),6,5085720,5087455,1736,1,648791,uc011dia.1,-210
chr6,5086224,5086547,324,*,NA,0,Promoter (<=1kb),6,5085720,5087455,1736,1,648791,uc011dia.1,504
chr6,6007645,6007968,324,*,NA,0,Promoter (<=1kb),6,5998233,6007633,9401,2,51299,uc003mwu.3,-12
chr6,6007645,6007968,324,*,NA,0,Promoter (<=1kb),6,5998233,6007633,9401,2,51299,uc003mwu.3,-12
chr6,6007645,6007968,324,*,NA,0,Promoter (<=1kb),6,5998233,6007633,9401,2,51299,uc003mwu.3,-12
chr6,7390082,7390245,164,*,NA,0,Promoter (<=1kb),6,7390062,7418270,28209,1,83732,uc003mxn.3,20
chr6,7390082,7390245,164,*,NA,0,Promoter (<=1kb),6,7390062,7418270,28209,1,83732,uc003mxn.3,20
chr6,7390082,7390245,164,*,NA,0,Promoter (<=1kb),6,7390062,7418270,28209,1,83732,uc003mxn.3,20
chr6,7541559,7541882,324,*,NA,0,Promoter (<=1kb),6,7541870,7586946,45077,1,1832,uc003mxp.1,0
chr6,7541559,7541882,324,*,NA,0,Promoter (<=1kb),6,7541870,7586946,45077,1,1832,uc003mxp.1,0
chr6,7541559,7541882,324,*,NA,0,Promoter (<=1kb),6,7541870,7586946,45077,1,1832,uc003mxp.1,0
chr6,7590651,7590974,324,*,NA,0,Promoter (<=1kb),6,7590432,7612200,21769,1,154007,uc003mxs.3,219
chr6,7590651,7590974,324,*,NA,0,Promoter (<=1kb),6,7590432,7612200,21769,1,154007,uc003mxs.3,219
chr6,7590651,7590974,324,*,NA,0,Promoter (<=1kb),6,7590432,7612200,21769,1,154007,uc003mxs.3,219
chr6,7910165,7910412,248,*,NA,0,Promoter (<=1kb),6,7881483,7910310,28828,2,81567,uc010jnz.3,0
chr6,7910165,7910412,248,*,NA,0,Promoter (<=1kb),6,7881483,7910310,28828,2,81567,uc010jnz.3,0
chr6,7910562,7910885,324,*,NA,0,Promoter (<=1kb),6,7881483,7911047,29565,2,81567,uc003mxv.3,162
chr6,7911012,7911335,324,*,NA,0,Promoter (<=1kb),6,7881483,7911047,29565,2,81567,uc003mxv.3,0
chr6,8064187,8064263,77,*,NA,0,Promoter (<=1kb),6,7881483,8064647,183165,2,100526836,uc003mxw.3,384
chr6,8064187,8064263,77,*,NA,0,Promoter (<=1kb),6,7881483,8064647,183165,2,100526836,uc003mxw.3,384
chr6,8435549,8435696,148,*,NA,0,Promoter (<=1kb),6,8413301,8435734,22434,2,51000,uc003myc.3,38
chr6,10411828,10411989,162,*,NA,0,Promoter (<=1kb),6,10412551,10416402,3852,1,100130275,uc003myw.3,-562
chr6,10412968,10413291,324,*,NA,0,Promoter (<=1kb),6,10396916,10412607,15692,2,7020,uc003myq.3,-361
chr6,11537666,11537667,2,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,-793
chr6,11537666,11537667,2,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,-793
chr6,11537666,11537667,2,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,-793
chr6,11537917,11537989,73,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,-471
chr6,11538072,11538395,324,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,-65
chr6,11538072,11538395,324,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,-65
chr6,11538721,11538881,161,*,NA,0,Promoter (<=1kb),6,11538460,11583757,45298,1,100113407,uc010jpa.4,261
chr6,12011907,12012013,107,*,NA,0,Promoter (<=1kb),6,12012724,12165232,152509,1,3096,uc003nac.3,-711
chr6,12011907,12012013,107,*,NA,0,Promoter (<=1kb),6,12012724,12165232,152509,1,3096,uc003nac.3,-711
chr6,12011907,12012013,107,*,NA,0,Promoter (<=1kb),6,12012724,12165232,152509,1,3096,uc003nac.3,-711
chr6,12012572,12012858,287,*,NA,0,Promoter (<=1kb),6,12012724,12165232,152509,1,3096,uc003nac.3,0
chr6,12012572,12012858,287,*,NA,0,Promoter (<=1kb),6,12012724,12165232,152509,1,3096,uc003nac.3,0
chr6,13487179,13487502,324,*,NA,0,Promoter (<=1kb),6,13363587,13487869,124283,2,54438,uc003nat.2,367
chr6,13487179,13487502,324,*,NA,0,Promoter (<=1kb),6,13363587,13487869,124283,2,54438,uc003nat.2,367
chr6,13487179,13487502,324,*,NA,0,Promoter (<=1kb),6,13363587,13487869,124283,2,54438,uc003nat.2,367
chr6,13487618,13487836,219,*,NA,0,Promoter (<=1kb),6,13363587,13487869,124283,2,54438,uc003nat.2,33
chr6,13487618,13487836,219,*,NA,0,Promoter (<=1kb),6,13363587,13487869,124283,2,54438,uc003nat.2,33
chr6,13487618,13487836,219,*,NA,0,Promoter (<=1kb),6,13363587,13487869,124283,2,54438,uc003nat.2,33
chr6,13488188,13488327,140,*,NA,0,Promoter (<=1kb),6,13469502,13487869,18368,2,54438,uc021ylu.1,-319
chr6,13575219,13575498,280,*,NA,0,Promoter (<=1kb),6,13574859,13615390,40532,1,23408,uc003nay.3,360
chr6,13575219,13575498,280,*,NA,0,Promoter (<=1kb),6,13574859,13615390,40532,1,23408,uc003nay.3,360
chr6,13614972,13615172,201,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,-387
chr6,13614972,13615172,201,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,-387
chr6,13615603,13615835,233,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,44
chr6,13615603,13615835,233,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,44
chr6,13615603,13615835,233,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,44
chr6,13615713,13615962,250,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,154
chr6,13615713,13615962,250,*,NA,0,Promoter (<=1kb),6,13615559,13621127,5569,1,51406,uc003naz.3,154
chr6,13710907,13710998,92,*,NA,0,Promoter (<=1kb),6,13621730,13711796,90067,2,10048,uc003nbb.3,798
chr6,13710907,13710998,92,*,NA,0,Promoter (<=1kb),6,13621730,13711796,90067,2,10048,uc003nbb.3,798
chr6,13712211,13712534,324,*,NA,0,Promoter (<=1kb),6,13621730,13711796,90067,2,10048,uc003nbb.3,-415
chr6,13712211,13712534,324,*,NA,0,Promoter (<=1kb),6,13621730,13711796,90067,2,10048,uc003nbb.3,-415
chr6,13712211,13712534,324,*,NA,0,Promoter (<=1kb),6,13621730,13711796,90067,2,10048,uc003nbb.3,-415
chr6,13712211,13712534,324,*,NA,0,Promoter (<=1kb),6,13621730,13711796,90067,2,10048,uc003nbb.3,-415
chr6,13814288,13814611,324,*,NA,0,Promoter (<=1kb),6,13786781,13814792,28012,2,63933,uc003nbc.2,181
chr6,13814288,13814611,324,*,NA,0,Promoter (<=1kb),6,13786781,13814792,28012,2,63933,uc003nbc.2,181
chr6,13925257,13925528,272,*,NA,0,Promoter (<=1kb),6,13925424,13980240,54817,1,221687,uc003nbg.3,0
chr6,14117915,14118238,324,*,NA,0,Promoter (<=1kb),6,14117865,14137148,19284,1,9308,uc003nbi.3,50
